orchard_id,latitude,longitude,evi,year,doy,Municipality
X12,41.10728836,36.68497849,0.4207,2021,281,Samsun
X12,41.10728836,36.68497849,0.3523,2021,297,Samsun
X12,41.10728836,36.68497849,0.3039,2021,313,Samsun
X12,41.10728836,36.68497849,0.2752,2021,329,Samsun
X12,41.10728836,36.68497849,0.2438,2021,345,Samsun
X12,41.10728836,36.68497849,0.2354,2021,361,Samsun
X12,41.10728836,36.68497849,0.2935,2022,9,Samsun
X12,41.10728836,36.68497849,0.2397,2022,25,Samsun
X12,41.10728836,36.68497849,0.2433,2022,41,Samsun
X12,41.10728836,36.68497849,0.2496,2022,57,Samsun
X12,41.10728836,36.68497849,0.2702,2022,73,Samsun
X12,41.10728836,36.68497849,0.2566,2022,89,Samsun
X12,41.10728836,36.68497849,0.5385,2022,105,Samsun
X12,41.10728836,36.68497849,0.6145,2022,121,Samsun
X12,41.10728836,36.68497849,0.6525,2022,137,Samsun
X12,41.10728836,36.68497849,0.6453,2022,153,Samsun
X12,41.10728836,36.68497849,0.6119,2022,169,Samsun
X12,41.10728836,36.68497849,0.5597,2022,185,Samsun
X12,41.10728836,36.68497849,0.611,2022,201,Samsun
X12,41.10728836,36.68497849,0.5915,2022,217,Samsun
X12,41.10728836,36.68497849,0.5498,2022,233,Samsun
X12,41.10728836,36.68497849,0.4946,2022,249,Samsun
X12,41.10728836,36.68497849,0.438,2022,265,Samsun
X12,41.10728836,36.68497849,0.3569,2022,281,Samsun
X12,41.10728836,36.68497849,0.4455,2022,297,Samsun
X12,41.10728836,36.68497849,0.2907,2022,313,Samsun
X12,41.10728836,36.68497849,0.2823,2022,329,Samsun
X12,41.10728836,36.68497849,0.2737,2022,345,Samsun
X12,41.10728836,36.68497849,0.2618,2022,361,Samsun
X12,41.10728836,36.68497849,0.2159,2023,9,Samsun
X12,41.10728836,36.68497849,0.3289,2023,25,Samsun
X12,41.10728836,36.68497849,0.2485,2023,41,Samsun
X15,41.0913887,36.61769104,0.2608,2003,1,Samsun
X15,41.0913887,36.61769104,0.2151,2003,17,Samsun
X15,41.0913887,36.61769104,0.2328,2003,33,Samsun
X15,41.0913887,36.61769104,0.0435,2003,49,Samsun
X15,41.0913887,36.61769104,0.1063,2003,65,Samsun
X15,41.0913887,36.61769104,0.2322,2003,81,Samsun
X15,41.0913887,36.61769104,0.2709,2003,97,Samsun
X15,41.0913887,36.61769104,0.3779,2003,113,Samsun
X15,41.0913887,36.61769104,0.61240000000000006,2003,129,Samsun
X15,41.0913887,36.61769104,0.6698,2003,145,Samsun
X15,41.0913887,36.61769104,0.655,2003,161,Samsun
X15,41.0913887,36.61769104,0.6477,2003,177,Samsun
X15,41.0913887,36.61769104,0.6096,2003,193,Samsun
X15,41.0913887,36.61769104,0.6107,2003,209,Samsun
X15,41.0913887,36.61769104,0.5124,2003,225,Samsun
X15,41.0913887,36.61769104,0.5158,2003,241,Samsun
X15,41.0913887,36.61769104,0.4407,2003,257,Samsun
X15,41.0913887,36.61769104,0.5075,2003,273,Samsun
X15,41.0913887,36.61769104,0.393,2003,289,Samsun
X15,41.0913887,36.61769104,0.365,2003,305,Samsun
X15,41.0913887,36.61769104,0.3075,2003,321,Samsun
X15,41.0913887,36.61769104,0.2859,2003,337,Samsun
X15,41.0913887,36.61769104,0.2313,2003,353,Samsun
X15,41.0913887,36.61769104,0.2382,2004,1,Samsun
X15,41.0913887,36.61769104,0.2703,2004,17,Samsun
X15,41.0913887,36.61769104,0.258,2004,33,Samsun
X15,41.0913887,36.61769104,0.2631,2004,49,Samsun
X15,41.0913887,36.61769104,0.2612,2004,65,Samsun
X15,41.0913887,36.61769104,0.2945,2004,81,Samsun
X15,41.0913887,36.61769104,0.4371,2004,97,Samsun
X15,41.0913887,36.61769104,0.557,2004,113,Samsun
X15,41.0913887,36.61769104,0.5644,2004,129,Samsun
X15,41.0913887,36.61769104,0.6121,2004,145,Samsun
X15,41.0913887,36.61769104,0.557,2004,161,Samsun
X15,41.0913887,36.61769104,0.5351,2004,177,Samsun
X15,41.0913887,36.61769104,0.5959,2004,193,Samsun
X15,41.0913887,36.61769104,0.5977,2004,209,Samsun
X15,41.0913887,36.61769104,0.5144,2004,225,Samsun
X15,41.0913887,36.61769104,0.436,2004,241,Samsun
X15,41.0913887,36.61769104,0.5041,2004,257,Samsun
X15,41.0913887,36.61769104,0.434,2004,273,Samsun
X15,41.0913887,36.61769104,0.4758,2004,289,Samsun
X15,41.0913887,36.61769104,0.3962,2004,305,Samsun
X15,41.0913887,36.61769104,0.3414,2004,321,Samsun
X15,41.0913887,36.61769104,0.2723,2004,337,Samsun
X15,41.0913887,36.61769104,0.2502,2004,353,Samsun
X15,41.0913887,36.61769104,0.2217,2005,1,Samsun
X15,41.0913887,36.61769104,0.2377,2005,17,Samsun
X15,41.0913887,36.61769104,0.2311,2005,33,Samsun
X15,41.0913887,36.61769104,0.303,2005,49,Samsun
X15,41.0913887,36.61769104,0.2434,2005,65,Samsun
X15,41.0913887,36.61769104,0.1271,2005,81,Samsun
X15,41.0913887,36.61769104,0.4904,2005,97,Samsun
X15,41.0913887,36.61769104,0.612,2005,113,Samsun
X15,41.0913887,36.61769104,0.604,2005,129,Samsun
X15,41.0913887,36.61769104,0.6029,2005,145,Samsun
X15,41.0913887,36.61769104,0.568,2005,161,Samsun
X15,41.0913887,36.61769104,0.5493,2005,177,Samsun
X15,41.0913887,36.61769104,0.522,2005,193,Samsun
X15,41.0913887,36.61769104,0.4975,2005,209,Samsun
X15,41.0913887,36.61769104,0.4506,2005,225,Samsun
X15,41.0913887,36.61769104,0.4658,2005,241,Samsun
X15,41.0913887,36.61769104,0.4705,2005,257,Samsun
X15,41.0913887,36.61769104,0.4721,2005,273,Samsun
X15,41.0913887,36.61769104,0.4393,2005,289,Samsun
X15,41.0913887,36.61769104,0.3703,2005,305,Samsun
X15,41.0913887,36.61769104,0.2805,2005,321,Samsun
X15,41.0913887,36.61769104,0.2847,2005,337,Samsun
X15,41.0913887,36.61769104,0.2463,2005,353,Samsun
X15,41.0913887,36.61769104,0.2463,2006,1,Samsun
X15,41.0913887,36.61769104,0.3216,2006,17,Samsun
X15,41.0913887,36.61769104,0.054,2006,33,Samsun
X15,41.0913887,36.61769104,0.2516,2006,49,Samsun
X15,41.0913887,36.61769104,0.3213,2006,65,Samsun
X15,41.0913887,36.61769104,0.4384,2006,81,Samsun
X15,41.0913887,36.61769104,0.5389,2006,97,Samsun
X15,41.0913887,36.61769104,0.6271,2006,113,Samsun
X15,41.0913887,36.61769104,0.5802,2006,129,Samsun
X15,41.0913887,36.61769104,0.5934,2006,145,Samsun
X15,41.0913887,36.61769104,0.5439,2006,161,Samsun
X15,41.0913887,36.61769104,0.5963,2006,177,Samsun
X15,41.0913887,36.61769104,0.5293,2006,193,Samsun
X15,41.0913887,36.61769104,0.4972,2006,209,Samsun
X15,41.0913887,36.61769104,0.5285,2006,225,Samsun
X15,41.0913887,36.61769104,0.5084,2006,241,Samsun
X15,41.0913887,36.61769104,0.5149,2006,257,Samsun
X15,41.0913887,36.61769104,0.5034,2006,273,Samsun
X15,41.0913887,36.61769104,0.4442,2006,289,Samsun
X15,41.0913887,36.61769104,0.3543,2006,305,Samsun
X15,41.0913887,36.61769104,0.2903,2006,321,Samsun
X15,41.0913887,36.61769104,0.3033,2006,337,Samsun
X15,41.0913887,36.61769104,0.2913,2006,353,Samsun
X15,41.0913887,36.61769104,0.296,2007,1,Samsun
X15,41.0913887,36.61769104,0.2244,2007,17,Samsun
X15,41.0913887,36.61769104,0.2812,2007,33,Samsun
X15,41.0913887,36.61769104,0.2377,2007,49,Samsun
X15,41.0913887,36.61769104,0.2469,2007,65,Samsun
X15,41.0913887,36.61769104,0.3207,2007,81,Samsun
X15,41.0913887,36.61769104,0.4425,2007,97,Samsun
X15,41.0913887,36.61769104,0.5755,2007,113,Samsun
X15,41.0913887,36.61769104,0.681,2007,129,Samsun
X15,41.0913887,36.61769104,0.6299,2007,145,Samsun
X15,41.0913887,36.61769104,0.6173,2007,161,Samsun
X15,41.0913887,36.61769104,0.6906,2007,177,Samsun
X15,41.0913887,36.61769104,0.525,2007,193,Samsun
X15,41.0913887,36.61769104,0.5419,2007,209,Samsun
X15,41.0913887,36.61769104,0.563,2007,225,Samsun
X15,41.0913887,36.61769104,0.5164,2007,241,Samsun
X15,41.0913887,36.61769104,0.5123,2007,257,Samsun
X15,41.0913887,36.61769104,0.4241,2007,273,Samsun
X15,41.0913887,36.61769104,0.4356,2007,289,Samsun
X15,41.0913887,36.61769104,0.4433,2007,305,Samsun
X15,41.0913887,36.61769104,0.3174,2007,321,Samsun
X15,41.0913887,36.61769104,0.2613,2007,337,Samsun
X15,41.0913887,36.61769104,0.2376,2007,353,Samsun
X15,41.0913887,36.61769104,0.2597,2008,1,Samsun
X15,41.0913887,36.61769104,0.2397,2008,17,Samsun
X15,41.0913887,36.61769104,0.0703,2008,33,Samsun
X15,41.0913887,36.61769104,0.2436,2008,49,Samsun
X15,41.0913887,36.61769104,0.2777,2008,65,Samsun
X15,41.0913887,36.61769104,0.4501,2008,81,Samsun
X15,41.0913887,36.61769104,0.5319,2008,97,Samsun
X15,41.0913887,36.61769104,0.6056,2008,113,Samsun
X15,41.0913887,36.61769104,0.6566,2008,129,Samsun
X15,41.0913887,36.61769104,0.6559,2008,145,Samsun
X15,41.0913887,36.61769104,0.581,2008,161,Samsun
X15,41.0913887,36.61769104,0.5092,2008,177,Samsun
X15,41.0913887,36.61769104,0.5137,2008,193,Samsun
X15,41.0913887,36.61769104,0.5187,2008,209,Samsun
X15,41.0913887,36.61769104,0.446,2008,225,Samsun
X15,41.0913887,36.61769104,0.3764,2008,241,Samsun
X15,41.0913887,36.61769104,0.4307,2008,257,Samsun
X15,41.0913887,36.61769104,0.404,2008,273,Samsun
X15,41.0913887,36.61769104,0.4289,2008,289,Samsun
X15,41.0913887,36.61769104,0.3928,2008,305,Samsun
X15,41.0913887,36.61769104,0.3195,2008,321,Samsun
X15,41.0913887,36.61769104,0.3071,2008,337,Samsun
X15,41.0913887,36.61769104,0.3383,2008,353,Samsun
X15,41.0913887,36.61769104,0.2513,2009,1,Samsun
X15,41.0913887,36.61769104,0.2893,2009,17,Samsun
X15,41.0913887,36.61769104,0.2772,2009,33,Samsun
X15,41.0913887,36.61769104,0.3308,2009,49,Samsun
X15,41.0913887,36.61769104,0.3325,2009,65,Samsun
X15,41.0913887,36.61769104,0.318,2009,81,Samsun
X15,41.0913887,36.61769104,0.503,2009,97,Samsun
X15,41.0913887,36.61769104,0.5664,2009,113,Samsun
X15,41.0913887,36.61769104,0.6382,2009,129,Samsun
X15,41.0913887,36.61769104,0.6951,2009,145,Samsun
X15,41.0913887,36.61769104,0.5847,2009,161,Samsun
X15,41.0913887,36.61769104,0.643,2009,177,Samsun
X15,41.0913887,36.61769104,0.7071,2009,193,Samsun
X15,41.0913887,36.61769104,0.5063,2009,209,Samsun
X15,41.0913887,36.61769104,0.6087,2009,225,Samsun
X15,41.0913887,36.61769104,0.5037,2009,241,Samsun
X15,41.0913887,36.61769104,0.4911,2009,257,Samsun
X15,41.0913887,36.61769104,0.4885,2009,273,Samsun
X15,41.0913887,36.61769104,0.3872,2009,289,Samsun
X15,41.0913887,36.61769104,0.3313,2009,305,Samsun
X15,41.0913887,36.61769104,0.3668,2009,321,Samsun
X15,41.0913887,36.61769104,0.2903,2009,337,Samsun
X15,41.0913887,36.61769104,0.2477,2009,353,Samsun
X15,41.0913887,36.61769104,0.2547,2010,1,Samsun
X15,41.0913887,36.61769104,0.3439,2010,17,Samsun
X15,41.0913887,36.61769104,0.0962,2010,33,Samsun
X15,41.0913887,36.61769104,0.272,2010,49,Samsun
X15,41.0913887,36.61769104,0.2956,2010,65,Samsun
X15,41.0913887,36.61769104,0.4028,2010,81,Samsun
X15,41.0913887,36.61769104,0.5055,2010,97,Samsun
X15,41.0913887,36.61769104,0.5718,2010,113,Samsun
X15,41.0913887,36.61769104,0.4988,2010,129,Samsun
X15,41.0913887,36.61769104,0.6538,2010,145,Samsun
X15,41.0913887,36.61769104,0.5217,2010,161,Samsun
X15,41.0913887,36.61769104,0.5198,2010,177,Samsun
X15,41.0913887,36.61769104,0.5889,2010,193,Samsun
X15,41.0913887,36.61769104,0.5457,2010,209,Samsun
X15,41.0913887,36.61769104,0.5087,2010,225,Samsun
X15,41.0913887,36.61769104,0.5896,2010,241,Samsun
X15,41.0913887,36.61769104,0.4322,2010,257,Samsun
X15,41.0913887,36.61769104,0.4096,2010,273,Samsun
X15,41.0913887,36.61769104,0.3882,2010,289,Samsun
X15,41.0913887,36.61769104,0.3632,2010,305,Samsun
X15,41.0913887,36.61769104,0.3343,2010,321,Samsun
X15,41.0913887,36.61769104,0.3327,2010,337,Samsun
X15,41.0913887,36.61769104,0.343,2010,353,Samsun
X15,41.0913887,36.61769104,0.2552,2011,1,Samsun
X15,41.0913887,36.61769104,0.2418,2011,17,Samsun
X15,41.0913887,36.61769104,0.2218,2011,33,Samsun
X15,41.0913887,36.61769104,0.2811,2011,49,Samsun
X15,41.0913887,36.61769104,0.2432,2011,65,Samsun
X15,41.0913887,36.61769104,0.2954,2011,81,Samsun
X15,41.0913887,36.61769104,0.3471,2011,97,Samsun
X15,41.0913887,36.61769104,0.5126,2011,113,Samsun
X15,41.0913887,36.61769104,0.5425,2011,129,Samsun
X15,41.0913887,36.61769104,0.7103,2011,145,Samsun
X15,41.0913887,36.61769104,0.6888,2011,161,Samsun
X15,41.0913887,36.61769104,0.5657,2011,177,Samsun
X15,41.0913887,36.61769104,0.6254,2011,193,Samsun
X15,41.0913887,36.61769104,0.5119,2011,209,Samsun
X15,41.0913887,36.61769104,0.592,2011,225,Samsun
X15,41.0913887,36.61769104,0.6445,2011,241,Samsun
X15,41.0913887,36.61769104,0.5275,2011,257,Samsun
X15,41.0913887,36.61769104,0.4728,2011,273,Samsun
X15,41.0913887,36.61769104,0.4105,2011,289,Samsun
X15,41.0913887,36.61769104,0.3517,2011,305,Samsun
X15,41.0913887,36.61769104,0.2652,2011,321,Samsun
X15,41.0913887,36.61769104,0.2688,2011,337,Samsun
X15,41.0913887,36.61769104,0.2432,2011,353,Samsun
X15,41.0913887,36.61769104,0.2432,2012,1,Samsun
X15,41.0913887,36.61769104,0.0874,2012,17,Samsun
X15,41.0913887,36.61769104,0.1453,2012,33,Samsun
X15,41.0913887,36.61769104,0.1379,2012,49,Samsun
X15,41.0913887,36.61769104,0.2177,2012,65,Samsun
X15,41.0913887,36.61769104,0.3133,2012,81,Samsun
X15,41.0913887,36.61769104,0.3725,2012,97,Samsun
X15,41.0913887,36.61769104,0.6338,2012,113,Samsun
X15,41.0913887,36.61769104,0.6535,2012,129,Samsun
X15,41.0913887,36.61769104,0.635,2012,145,Samsun
X15,41.0913887,36.61769104,0.5808,2012,161,Samsun
X15,41.0913887,36.61769104,0.5562,2012,177,Samsun
X15,41.0913887,36.61769104,0.6176,2012,193,Samsun
X15,41.0913887,36.61769104,0.55,2012,209,Samsun
X15,41.0913887,36.61769104,0.6376,2012,225,Samsun
X15,41.0913887,36.61769104,0.5779,2012,241,Samsun
X15,41.0913887,36.61769104,0.5511,2012,257,Samsun
X15,41.0913887,36.61769104,0.4053,2012,273,Samsun
X15,41.0913887,36.61769104,0.4167,2012,289,Samsun
X15,41.0913887,36.61769104,0.361,2012,305,Samsun
X15,41.0913887,36.61769104,0.2938,2012,321,Samsun
X15,41.0913887,36.61769104,0.2986,2012,337,Samsun
X15,41.0913887,36.61769104,0.2647,2012,353,Samsun
X15,41.0913887,36.61769104,0.2647,2013,1,Samsun
X15,41.0913887,36.61769104,0.3168,2013,17,Samsun
X15,41.0913887,36.61769104,0.2356,2013,33,Samsun
X15,41.0913887,36.61769104,0.2345,2013,49,Samsun
X15,41.0913887,36.61769104,0.2517,2013,65,Samsun
X15,41.0913887,36.61769104,0.4214,2013,81,Samsun
X15,41.0913887,36.61769104,0.6006,2013,97,Samsun
X15,41.0913887,36.61769104,0.5695,2013,113,Samsun
X15,41.0913887,36.61769104,0.5151,2013,129,Samsun
X15,41.0913887,36.61769104,0.5857,2013,145,Samsun
X15,41.0913887,36.61769104,0.5611,2013,161,Samsun
X15,41.0913887,36.61769104,0.5758,2013,177,Samsun
X15,41.0913887,36.61769104,0.6105,2013,193,Samsun
X15,41.0913887,36.61769104,0.5932,2013,209,Samsun
X15,41.0913887,36.61769104,0.5341,2013,225,Samsun
X15,41.0913887,36.61769104,0.575,2013,241,Samsun
X15,41.0913887,36.61769104,0.4228,2013,257,Samsun
X15,41.0913887,36.61769104,0.4567,2013,273,Samsun
X15,41.0913887,36.61769104,0.3508,2013,289,Samsun
X15,41.0913887,36.61769104,0.3914,2013,305,Samsun
X15,41.0913887,36.61769104,0.3178,2013,321,Samsun
X15,41.0913887,36.61769104,0.2725,2013,337,Samsun
X15,41.0913887,36.61769104,0.2214,2013,353,Samsun
X15,41.0913887,36.61769104,0.2214,2014,1,Samsun
X15,41.0913887,36.61769104,0.2186,2014,17,Samsun
X15,41.0913887,36.61769104,0.2342,2014,33,Samsun
X15,41.0913887,36.61769104,0.2549,2014,49,Samsun
X15,41.0913887,36.61769104,0.3355,2014,65,Samsun
X15,41.0913887,36.61769104,0.4318,2014,81,Samsun
X15,41.0913887,36.61769104,0.5386,2014,97,Samsun
X15,41.0913887,36.61769104,0.5703,2014,113,Samsun
X15,41.0913887,36.61769104,0.6211,2014,129,Samsun
X15,41.0913887,36.61769104,0.6826,2014,145,Samsun
X15,41.0913887,36.61769104,0.5846,2014,161,Samsun
X15,41.0913887,36.61769104,0.5152,2014,177,Samsun
X15,41.0913887,36.61769104,0.5213,2014,193,Samsun
X15,41.0913887,36.61769104,0.5251,2014,209,Samsun
X15,41.0913887,36.61769104,0.5487,2014,225,Samsun
X15,41.0913887,36.61769104,0.55,2014,241,Samsun
X15,41.0913887,36.61769104,0.4608,2014,257,Samsun
X15,41.0913887,36.61769104,0.4045,2014,273,Samsun
X15,41.0913887,36.61769104,0.4433,2014,289,Samsun
X15,41.0913887,36.61769104,0.3222,2014,305,Samsun
X15,41.0913887,36.61769104,0.3061,2014,321,Samsun
X15,41.0913887,36.61769104,0.1505,2014,337,Samsun
X15,41.0913887,36.61769104,0.2643,2014,353,Samsun
X15,41.0913887,36.61769104,0.2549,2015,1,Samsun
X15,41.0913887,36.61769104,0.2766,2015,17,Samsun
X15,41.0913887,36.61769104,0.2512,2015,33,Samsun
X15,41.0913887,36.61769104,0.261,2015,49,Samsun
X15,41.0913887,36.61769104,0.2448,2015,65,Samsun
X15,41.0913887,36.61769104,0.3116,2015,81,Samsun
X15,41.0913887,36.61769104,0.4612,2015,97,Samsun
X15,41.0913887,36.61769104,0.6264,2015,113,Samsun
X15,41.0913887,36.61769104,0.6121,2015,129,Samsun
X15,41.0913887,36.61769104,0.6956,2015,145,Samsun
X15,41.0913887,36.61769104,0.6721,2015,161,Samsun
X15,41.0913887,36.61769104,0.6828,2015,177,Samsun
X15,41.0913887,36.61769104,0.6484,2015,193,Samsun
X15,41.0913887,36.61769104,0.5929,2015,209,Samsun
X15,41.0913887,36.61769104,0.5633,2015,225,Samsun
X15,41.0913887,36.61769104,0.4749,2015,241,Samsun
X15,41.0913887,36.61769104,0.4565,2015,257,Samsun
X15,41.0913887,36.61769104,0.4389,2015,273,Samsun
X15,41.0913887,36.61769104,0.4081,2015,289,Samsun
X15,41.0913887,36.61769104,0.3637,2015,305,Samsun
X15,41.0913887,36.61769104,0.3184,2015,321,Samsun
X15,41.0913887,36.61769104,0.2812,2015,337,Samsun
X15,41.0913887,36.61769104,0.2666,2015,353,Samsun
X15,41.0913887,36.61769104,0.2498,2016,1,Samsun
X15,41.0913887,36.61769104,0.3307,2016,17,Samsun
X15,41.0913887,36.61769104,0.2842,2016,33,Samsun
X15,41.0913887,36.61769104,0.3364,2016,49,Samsun
X15,41.0913887,36.61769104,0.4146,2016,65,Samsun
X15,41.0913887,36.61769104,0.4582,2016,81,Samsun
X15,41.0913887,36.61769104,0.5021,2016,97,Samsun
X15,41.0913887,36.61769104,0.6426,2016,113,Samsun
X15,41.0913887,36.61769104,0.6728,2016,129,Samsun
X15,41.0913887,36.61769104,0.6176,2016,145,Samsun
X15,41.0913887,36.61769104,0.6039,2016,161,Samsun
X15,41.0913887,36.61769104,0.6246,2016,177,Samsun
X15,41.0913887,36.61769104,0.4926,2016,193,Samsun
X15,41.0913887,36.61769104,0.5219,2016,209,Samsun
X15,41.0913887,36.61769104,0.4996,2016,225,Samsun
X15,41.0913887,36.61769104,0.4644,2016,241,Samsun
X15,41.0913887,36.61769104,0.4946,2016,257,Samsun
X15,41.0913887,36.61769104,0.4625,2016,273,Samsun
X15,41.0913887,36.61769104,0.3579,2016,289,Samsun
X15,41.0913887,36.61769104,0.3619,2016,305,Samsun
X15,41.0913887,36.61769104,0.3185,2016,321,Samsun
X15,41.0913887,36.61769104,0.29,2016,337,Samsun
X15,41.0913887,36.61769104,0.3128,2016,353,Samsun
X15,41.0913887,36.61769104,0.2672,2017,1,Samsun
X15,41.0913887,36.61769104,0.259,2017,17,Samsun
X15,41.0913887,36.61769104,0.07,2017,33,Samsun
X15,41.0913887,36.61769104,0.2458,2017,49,Samsun
X15,41.0913887,36.61769104,0.3094,2017,65,Samsun
X15,41.0913887,36.61769104,0.3663,2017,81,Samsun
X15,41.0913887,36.61769104,0.5578,2017,97,Samsun
X15,41.0913887,36.61769104,0.664,2017,113,Samsun
X15,41.0913887,36.61769104,0.6732,2017,129,Samsun
X15,41.0913887,36.61769104,0.6013,2017,145,Samsun
X15,41.0913887,36.61769104,0.4861,2017,161,Samsun
X15,41.0913887,36.61769104,0.6709,2017,177,Samsun
X15,41.0913887,36.61769104,0.477,2017,193,Samsun
X15,41.0913887,36.61769104,0.5556,2017,209,Samsun
X15,41.0913887,36.61769104,0.4059,2017,225,Samsun
X15,41.0913887,36.61769104,0.4287,2017,241,Samsun
X15,41.0913887,36.61769104,0.3767,2017,257,Samsun
X15,41.0913887,36.61769104,0.4366,2017,273,Samsun
X15,41.0913887,36.61769104,0.3946,2017,289,Samsun
X15,41.0913887,36.61769104,0.348,2017,305,Samsun
X15,41.0913887,36.61769104,0.3112,2017,321,Samsun
X15,41.0913887,36.61769104,0.2548,2017,337,Samsun
X15,41.0913887,36.61769104,0.282,2017,353,Samsun
X15,41.0913887,36.61769104,0.3026,2018,1,Samsun
X15,41.0913887,36.61769104,0.2447,2018,17,Samsun
X15,41.0913887,36.61769104,0.2725,2018,33,Samsun
X15,41.0913887,36.61769104,0.1423,2018,49,Samsun
X15,41.0913887,36.61769104,0.3436,2018,65,Samsun
X15,41.0913887,36.61769104,0.4839,2018,81,Samsun
X15,41.0913887,36.61769104,0.5635,2018,97,Samsun
X15,41.0913887,36.61769104,0.6215,2018,113,Samsun
X15,41.0913887,36.61769104,0.6594,2018,129,Samsun
X15,41.0913887,36.61769104,0.6063,2018,145,Samsun
X15,41.0913887,36.61769104,0.4985,2018,161,Samsun
X15,41.0913887,36.61769104,0.6013,2018,177,Samsun
X15,41.0913887,36.61769104,0.6423,2018,193,Samsun
X15,41.0913887,36.61769104,0.4961,2018,209,Samsun
X15,41.0913887,36.61769104,0.5524,2018,225,Samsun
X15,41.0913887,36.61769104,0.5159,2018,241,Samsun
X15,41.0913887,36.61769104,0.4379,2018,257,Samsun
X15,41.0913887,36.61769104,0.4797,2018,273,Samsun
X15,41.0913887,36.61769104,0.4259,2018,289,Samsun
X15,41.0913887,36.61769104,0.4021,2018,305,Samsun
X15,41.0913887,36.61769104,0.3957,2018,321,Samsun
X15,41.0913887,36.61769104,0.2623,2018,337,Samsun
X15,41.0913887,36.61769104,0.3079,2018,353,Samsun
X15,41.0913887,36.61769104,0.2564,2019,1,Samsun
X15,41.0913887,36.61769104,0.2864,2019,17,Samsun
X15,41.0913887,36.61769104,0.2968,2019,33,Samsun
X15,41.0913887,36.61769104,0.3185,2019,49,Samsun
X15,41.0913887,36.61769104,0.3136,2019,65,Samsun
X15,41.0913887,36.61769104,0.3833,2019,81,Samsun
X15,41.0913887,36.61769104,0.5127,2019,97,Samsun
X15,41.0913887,36.61769104,0.5651,2019,113,Samsun
X15,41.0913887,36.61769104,0.7046,2019,129,Samsun
X15,41.0913887,36.61769104,0.6745,2019,145,Samsun
X15,41.0913887,36.61769104,0.8272,2019,161,Samsun
X15,41.0913887,36.61769104,0.6587,2019,177,Samsun
X15,41.0913887,36.61769104,0.7209,2019,193,Samsun
X15,41.0913887,36.61769104,0.5726,2019,209,Samsun
X15,41.0913887,36.61769104,0.608,2019,225,Samsun
X15,41.0913887,36.61769104,0.5806,2019,241,Samsun
X15,41.0913887,36.61769104,0.4779,2019,257,Samsun
X15,41.0913887,36.61769104,0.489,2019,273,Samsun
X15,41.0913887,36.61769104,0.4441,2019,289,Samsun
X15,41.0913887,36.61769104,0.3365,2019,305,Samsun
X15,41.0913887,36.61769104,0.3907,2019,321,Samsun
X15,41.0913887,36.61769104,0.2859,2019,337,Samsun
X15,41.0913887,36.61769104,0.2743,2019,353,Samsun
X15,41.0913887,36.61769104,0.2978,2020,1,Samsun
X15,41.0913887,36.61769104,0.2828,2020,17,Samsun
X15,41.0913887,36.61769104,0.1874,2020,33,Samsun
X15,41.0913887,36.61769104,0.31,2020,49,Samsun
X15,41.0913887,36.61769104,0.3255,2020,65,Samsun
X15,41.0913887,36.61769104,0.3821,2020,81,Samsun
X15,41.0913887,36.61769104,0.4429,2020,97,Samsun
X15,41.0913887,36.61769104,0.5501,2020,113,Samsun
X15,41.0913887,36.61769104,0.6398,2020,129,Samsun
X15,41.0913887,36.61769104,0.5721,2020,145,Samsun
X15,41.0913887,36.61769104,0.5818,2020,161,Samsun
X15,41.0913887,36.61769104,0.5824,2020,177,Samsun
X15,41.0913887,36.61769104,0.6847,2020,193,Samsun
X15,41.0913887,36.61769104,0.6318,2020,209,Samsun
X15,41.0913887,36.61769104,0.6184,2020,225,Samsun
X15,41.0913887,36.61769104,0.5249,2020,241,Samsun
X15,41.0913887,36.61769104,0.5353,2020,257,Samsun
X15,41.0913887,36.61769104,0.3528,2020,273,Samsun
X15,41.0913887,36.61769104,0.4102,2020,289,Samsun
X15,41.0913887,36.61769104,0.3745,2020,305,Samsun
X15,41.0913887,36.61769104,0.3356,2020,321,Samsun
X15,41.0913887,36.61769104,0.3097,2020,337,Samsun
X15,41.0913887,36.61769104,0.2402,2020,353,Samsun
X15,41.0913887,36.61769104,0.2653,2021,1,Samsun
X15,41.0913887,36.61769104,0.2178,2021,17,Samsun
X15,41.0913887,36.61769104,0.2509,2021,33,Samsun
X15,41.0913887,36.61769104,0.2797,2021,49,Samsun
X15,41.0913887,36.61769104,0.2989,2021,65,Samsun
X15,41.0913887,36.61769104,0.3149,2021,81,Samsun
X15,41.0913887,36.61769104,0.4698,2021,97,Samsun
X15,41.0913887,36.61769104,0.5391,2021,113,Samsun
X15,41.0913887,36.61769104,0.5762,2021,129,Samsun
X15,41.0913887,36.61769104,0.6058,2021,145,Samsun
X15,41.0913887,36.61769104,0.7084,2021,161,Samsun
X15,41.0913887,36.61769104,0.6077,2021,177,Samsun
X15,41.0913887,36.61769104,0.681,2021,193,Samsun
X15,41.0913887,36.61769104,0.705,2021,209,Samsun
X15,41.0913887,36.61769104,0.5627,2021,225,Samsun
X15,41.0913887,36.61769104,0.4531,2021,241,Samsun
X15,41.0913887,36.61769104,0.526,2021,257,Samsun
X15,41.0913887,36.61769104,0.441,2021,273,Samsun
X15,41.0913887,36.61769104,0.4759,2021,289,Samsun
X15,41.0913887,36.61769104,0.4075,2021,305,Samsun
X15,41.0913887,36.61769104,0.3368,2021,321,Samsun
