orchard_id,latitude,longitude,ndvi,year,doy,Municipality
S09,41.02774811,30.67053413,0.5296,2003,25,Sakarya
S09,41.02774811,30.67053413,0.3411,2003,41,Sakarya
S09,41.02774811,30.67053413,0.4733,2003,57,Sakarya
S09,41.02774811,30.67053413,0.4402,2003,73,Sakarya
S09,41.02774811,30.67053413,0.5598,2003,89,Sakarya
S09,41.02774811,30.67053413,0.6402,2003,105,Sakarya
S09,41.02774811,30.67053413,0.8172,2003,121,Sakarya
S09,41.02774811,30.67053413,0.8208,2003,137,Sakarya
S09,41.02774811,30.67053413,0.8554,2003,153,Sakarya
S09,41.02774811,30.67053413,0.8092,2003,169,Sakarya
S09,41.02774811,30.67053413,0.8116,2003,185,Sakarya
S09,41.02774811,30.67053413,0.8015,2003,201,Sakarya
S09,41.02774811,30.67053413,0.8022,2003,217,Sakarya
S09,41.02774811,30.67053413,0.7512,2003,233,Sakarya
S09,41.02774811,30.67053413,0.8022,2003,249,Sakarya
S09,41.02774811,30.67053413,0.7707,2003,265,Sakarya
S09,41.02774811,30.67053413,0.8035,2003,281,Sakarya
S09,41.02774811,30.67053413,0.741,2003,297,Sakarya
S09,41.02774811,30.67053413,0.6547,2003,313,Sakarya
S09,41.02774811,30.67053413,0.5867,2003,329,Sakarya
S09,41.02774811,30.67053413,0.546,2003,345,Sakarya
S09,41.02774811,30.67053413,0.5589,2003,361,Sakarya
S09,41.02774811,30.67053413,0.5437,2004,9,Sakarya
S09,41.02774811,30.67053413,0.5032,2004,25,Sakarya
S09,41.02774811,30.67053413,0.0227,2004,41,Sakarya
S09,41.02774811,30.67053413,0.4519,2004,57,Sakarya
S09,41.02774811,30.67053413,0.5019,2004,73,Sakarya
S09,41.02774811,30.67053413,0.6289,2004,89,Sakarya
S09,41.02774811,30.67053413,0.855,2004,105,Sakarya
S09,41.02774811,30.67053413,0.8685,2004,121,Sakarya
S09,41.02774811,30.67053413,0.8488,2004,137,Sakarya
S09,41.02774811,30.67053413,0.7396,2004,153,Sakarya
S09,41.02774811,30.67053413,0.7931,2004,169,Sakarya
S09,41.02774811,30.67053413,0.8299,2004,185,Sakarya
S09,41.02774811,30.67053413,0.76,2004,201,Sakarya
S09,41.02774811,30.67053413,0.7832,2004,217,Sakarya
S09,41.02774811,30.67053413,0.754,2004,233,Sakarya
S09,41.02774811,30.67053413,0.7379,2004,249,Sakarya
S09,41.02774811,30.67053413,0.7472,2004,265,Sakarya
S09,41.02774811,30.67053413,0.7093,2004,281,Sakarya
S09,41.02774811,30.67053413,0.6589,2004,297,Sakarya
S09,41.02774811,30.67053413,0.6464,2004,313,Sakarya
S09,41.02774811,30.67053413,0.5502,2004,329,Sakarya
S09,41.02774811,30.67053413,0.5709,2004,345,Sakarya
S09,41.02774811,30.67053413,0.573,2004,361,Sakarya
S09,41.02774811,30.67053413,0.573,2005,9,Sakarya
S09,41.02774811,30.67053413,0.4115,2005,25,Sakarya
S09,41.02774811,30.67053413,0.5446,2005,41,Sakarya
S09,41.02774811,30.67053413,0.5627,2005,57,Sakarya
S09,41.02774811,30.67053413,0.5698,2005,73,Sakarya
S09,41.02774811,30.67053413,0.6144,2005,89,Sakarya
S09,41.02774811,30.67053413,0.8005,2005,105,Sakarya
S09,41.02774811,30.67053413,0.8494,2005,121,Sakarya
S09,41.02774811,30.67053413,0.8544,2005,137,Sakarya
S09,41.02774811,30.67053413,0.8239,2005,153,Sakarya
S09,41.02774811,30.67053413,0.8366,2005,169,Sakarya
S09,41.02774811,30.67053413,0.8312,2005,185,Sakarya
S09,41.02774811,30.67053413,0.822,2005,201,Sakarya
S09,41.02774811,30.67053413,0.8039,2005,217,Sakarya
S09,41.02774811,30.67053413,0.7853,2005,233,Sakarya
S09,41.02774811,30.67053413,0.762,2005,249,Sakarya
S09,41.02774811,30.67053413,0.754,2005,265,Sakarya
S09,41.02774811,30.67053413,0.7138,2005,281,Sakarya
S09,41.02774811,30.67053413,0.6974,2005,297,Sakarya
S09,41.02774811,30.67053413,0.4405,2005,313,Sakarya
S09,41.02774811,30.67053413,0.5639,2005,329,Sakarya
S09,41.02774811,30.67053413,0.1173,2005,345,Sakarya
S09,41.02774811,30.67053413,0.5814,2005,361,Sakarya
S09,41.02774811,30.67053413,0.5423,2006,9,Sakarya
S09,41.02774811,30.67053413,0.0568,2006,25,Sakarya
S09,41.02774811,30.67053413,0.5272,2006,41,Sakarya
S09,41.02774811,30.67053413,0.5392,2006,57,Sakarya
S09,41.02774811,30.67053413,0.5777,2006,73,Sakarya
S09,41.02774811,30.67053413,0.6279,2006,89,Sakarya
S09,41.02774811,30.67053413,0.7886,2006,105,Sakarya
S09,41.02774811,30.67053413,0.8228,2006,121,Sakarya
S09,41.02774811,30.67053413,0.8638,2006,137,Sakarya
S09,41.02774811,30.67053413,0.7953,2006,153,Sakarya
S09,41.02774811,30.67053413,0.7757,2006,169,Sakarya
S09,41.02774811,30.67053413,0.8266,2006,185,Sakarya
S09,41.02774811,30.67053413,0.7954,2006,201,Sakarya
S09,41.02774811,30.67053413,0.7522,2006,217,Sakarya
S09,41.02774811,30.67053413,0.7025,2006,233,Sakarya
S09,41.02774811,30.67053413,0.7604,2006,249,Sakarya
S09,41.02774811,30.67053413,0.7811,2006,265,Sakarya
S09,41.02774811,30.67053413,0.7322,2006,281,Sakarya
S09,41.02774811,30.67053413,0.7462,2006,297,Sakarya
S09,41.02774811,30.67053413,0.6683,2006,313,Sakarya
S09,41.02774811,30.67053413,0.5843,2006,329,Sakarya
S09,41.02774811,30.67053413,0.5997,2006,345,Sakarya
S09,41.02774811,30.67053413,0.5908,2006,361,Sakarya
S09,41.02774811,30.67053413,0.5343,2007,9,Sakarya
S09,41.02774811,30.67053413,0.5355,2007,25,Sakarya
S09,41.02774811,30.67053413,0.4839,2007,41,Sakarya
S09,41.02774811,30.67053413,0.5783,2007,57,Sakarya
S09,41.02774811,30.67053413,0.5958,2007,73,Sakarya
S09,41.02774811,30.67053413,0.6746,2007,89,Sakarya
S09,41.02774811,30.67053413,0.7883,2007,105,Sakarya
S09,41.02774811,30.67053413,0.8673,2007,121,Sakarya
S09,41.02774811,30.67053413,0.828,2007,137,Sakarya
S09,41.02774811,30.67053413,0.8637,2007,153,Sakarya
S09,41.02774811,30.67053413,0.8287,2007,169,Sakarya
S09,41.02774811,30.67053413,0.818,2007,185,Sakarya
S09,41.02774811,30.67053413,0.8329,2007,201,Sakarya
S09,41.02774811,30.67053413,0.7709,2007,217,Sakarya
S09,41.02774811,30.67053413,0.7905,2007,233,Sakarya
S09,41.02774811,30.67053413,0.7439,2007,249,Sakarya
S09,41.02774811,30.67053413,0.7613,2007,265,Sakarya
S09,41.02774811,30.67053413,0.7375,2007,281,Sakarya
S09,41.02774811,30.67053413,0.7023,2007,297,Sakarya
S09,41.02774811,30.67053413,0.6081,2007,313,Sakarya
S09,41.02774811,30.67053413,0.5838,2007,329,Sakarya
S09,41.02774811,30.67053413,0.5227,2007,345,Sakarya
S09,41.02774811,30.67053413,0.5573,2007,361,Sakarya
S09,41.02774811,30.67053413,0.5281,2008,9,Sakarya
S09,41.02774811,30.67053413,0.4979,2008,25,Sakarya
S09,41.02774811,30.67053413,0.4866,2008,41,Sakarya
S09,41.02774811,30.67053413,0.4802,2008,57,Sakarya
S09,41.02774811,30.67053413,0.655,2008,73,Sakarya
S09,41.02774811,30.67053413,0.7435,2008,89,Sakarya
S09,41.02774811,30.67053413,0.756,2008,105,Sakarya
S09,41.02774811,30.67053413,0.8536,2008,121,Sakarya
S09,41.02774811,30.67053413,0.8333,2008,137,Sakarya
S09,41.02774811,30.67053413,0.7537,2008,153,Sakarya
S09,41.02774811,30.67053413,0.8154,2008,169,Sakarya
S09,41.02774811,30.67053413,0.8106,2008,185,Sakarya
S09,41.02774811,30.67053413,0.8088,2008,201,Sakarya
S09,41.02774811,30.67053413,0.6973,2008,217,Sakarya
S09,41.02774811,30.67053413,0.7128,2008,233,Sakarya
S09,41.02774811,30.67053413,0.6975,2008,249,Sakarya
S09,41.02774811,30.67053413,0.6698,2008,265,Sakarya
S09,41.02774811,30.67053413,0.6807,2008,281,Sakarya
S09,41.02774811,30.67053413,0.6985,2008,297,Sakarya
S09,41.02774811,30.67053413,0.6748,2008,313,Sakarya
S09,41.02774811,30.67053413,0.599,2008,329,Sakarya
S09,41.02774811,30.67053413,0.6337,2008,345,Sakarya
S09,41.02774811,30.67053413,0.5993,2008,361,Sakarya
S09,41.02774811,30.67053413,0.5667,2009,9,Sakarya
S09,41.02774811,30.67053413,0.5945,2009,25,Sakarya
S09,41.02774811,30.67053413,0.6384,2009,41,Sakarya
S09,41.02774811,30.67053413,0.6194,2009,57,Sakarya
S09,41.02774811,30.67053413,0.6205,2009,73,Sakarya
S09,41.02774811,30.67053413,0.6924,2009,89,Sakarya
S09,41.02774811,30.67053413,0.7235,2009,105,Sakarya
S09,41.02774811,30.67053413,0.8484,2009,121,Sakarya
S09,41.02774811,30.67053413,0.8346,2009,137,Sakarya
S09,41.02774811,30.67053413,0.8397,2009,153,Sakarya
S09,41.02774811,30.67053413,0.8415,2009,169,Sakarya
S09,41.02774811,30.67053413,0.8165,2009,185,Sakarya
S09,41.02774811,30.67053413,0.8416,2009,201,Sakarya
S09,41.02774811,30.67053413,0.8135,2009,217,Sakarya
S09,41.02774811,30.67053413,0.7031,2009,233,Sakarya
S09,41.02774811,30.67053413,0.8172,2009,249,Sakarya
S09,41.02774811,30.67053413,0.7423,2009,265,Sakarya
S09,41.02774811,30.67053413,0.6912,2009,281,Sakarya
S09,41.02774811,30.67053413,0.7454,2009,297,Sakarya
S09,41.02774811,30.67053413,0.6803,2009,313,Sakarya
S09,41.02774811,30.67053413,0.5932,2009,329,Sakarya
S09,41.02774811,30.67053413,0.5356,2009,345,Sakarya
S09,41.02774811,30.67053413,0.5781,2009,361,Sakarya
S09,41.02774811,30.67053413,0.3933,2010,9,Sakarya
S09,41.02774811,30.67053413,0.0622,2010,25,Sakarya
S09,41.02774811,30.67053413,0.3735,2010,41,Sakarya
S09,41.02774811,30.67053413,0.6175,2010,57,Sakarya
S09,41.02774811,30.67053413,0.5788,2010,73,Sakarya
S09,41.02774811,30.67053413,0.7067,2010,89,Sakarya
S09,41.02774811,30.67053413,0.8117,2010,105,Sakarya
S09,41.02774811,30.67053413,0.7663,2010,121,Sakarya
S09,41.02774811,30.67053413,0.8329,2010,137,Sakarya
S09,41.02774811,30.67053413,0.8403,2010,153,Sakarya
S09,41.02774811,30.67053413,0.8559,2010,169,Sakarya
S09,41.02774811,30.67053413,0.8194,2010,185,Sakarya
S09,41.02774811,30.67053413,0.8461,2010,201,Sakarya
S09,41.02774811,30.67053413,0.8272,2010,217,Sakarya
S09,41.02774811,30.67053413,0.6897,2010,233,Sakarya
S09,41.02774811,30.67053413,0.7658,2010,249,Sakarya
S09,41.02774811,30.67053413,0.7801,2010,265,Sakarya
S09,41.02774811,30.67053413,0.5533,2010,281,Sakarya
S09,41.02774811,30.67053413,0.7198,2010,297,Sakarya
S09,41.02774811,30.67053413,0.6546,2010,313,Sakarya
S09,41.02774811,30.67053413,0.6789,2010,329,Sakarya
S09,41.02774811,30.67053413,0.6285,2010,345,Sakarya
S09,41.02774811,30.67053413,0.5322,2010,361,Sakarya
S09,41.02774811,30.67053413,0.572,2011,9,Sakarya
S09,41.02774811,30.67053413,0.5983,2011,25,Sakarya
S09,41.02774811,30.67053413,0.605,2011,41,Sakarya
S09,41.02774811,30.67053413,0.5899,2011,57,Sakarya
S09,41.02774811,30.67053413,0.54990000000000006,2011,73,Sakarya
S09,41.02774811,30.67053413,0.1566,2011,89,Sakarya
S09,41.02774811,30.67053413,0.6886,2011,105,Sakarya
S09,41.02774811,30.67053413,0.842,2011,121,Sakarya
S09,41.02774811,30.67053413,0.8771,2011,137,Sakarya
S09,41.02774811,30.67053413,0.9014,2011,153,Sakarya
S09,41.02774811,30.67053413,0.8795,2011,169,Sakarya
S09,41.02774811,30.67053413,0.8682,2011,185,Sakarya
S09,41.02774811,30.67053413,0.7817,2011,201,Sakarya
S09,41.02774811,30.67053413,0.8225,2011,217,Sakarya
S09,41.02774811,30.67053413,0.7887,2011,233,Sakarya
S09,41.02774811,30.67053413,0.7872,2011,249,Sakarya
S09,41.02774811,30.67053413,0.7986,2011,265,Sakarya
S09,41.02774811,30.67053413,0.7946,2011,281,Sakarya
S09,41.02774811,30.67053413,0.6764,2011,297,Sakarya
S09,41.02774811,30.67053413,0.6156,2011,313,Sakarya
S09,41.02774811,30.67053413,0.5316,2011,329,Sakarya
S09,41.02774811,30.67053413,0.5505,2011,345,Sakarya
S09,41.02774811,30.67053413,0.5473,2011,361,Sakarya
S09,41.02774811,30.67053413,0.5449,2012,9,Sakarya
S09,41.02774811,30.67053413,0.059,2012,25,Sakarya
S09,41.02774811,30.67053413,0.0668,2012,41,Sakarya
S09,41.02774811,30.67053413,0.0368,2012,57,Sakarya
S09,41.02774811,30.67053413,0.4236,2012,73,Sakarya
S09,41.02774811,30.67053413,0.5403,2012,89,Sakarya
S09,41.02774811,30.67053413,0.859,2012,105,Sakarya
S09,41.02774811,30.67053413,0.8817,2012,121,Sakarya
S09,41.02774811,30.67053413,0.8717,2012,137,Sakarya
S09,41.02774811,30.67053413,0.8469,2012,153,Sakarya
S09,41.02774811,30.67053413,0.8166,2012,169,Sakarya
S09,41.02774811,30.67053413,0.8573,2012,185,Sakarya
S09,41.02774811,30.67053413,0.8157,2012,201,Sakarya
S09,41.02774811,30.67053413,0.7939,2012,217,Sakarya
S09,41.02774811,30.67053413,0.7889,2012,233,Sakarya
S09,41.02774811,30.67053413,0.8156,2012,249,Sakarya
S09,41.02774811,30.67053413,0.7545,2012,265,Sakarya
S09,41.02774811,30.67053413,0.7178,2012,281,Sakarya
S09,41.02774811,30.67053413,0.6427,2012,297,Sakarya
S09,41.02774811,30.67053413,0.5188,2012,313,Sakarya
S09,41.02774811,30.67053413,0.6076,2012,329,Sakarya
S09,41.02774811,30.67053413,0.6002,2012,345,Sakarya
S09,41.02774811,30.67053413,0.5594,2012,361,Sakarya
S09,41.02774811,30.67053413,0.5045,2013,9,Sakarya
S09,41.02774811,30.67053413,0.578,2013,25,Sakarya
S09,41.02774811,30.67053413,0.5877,2013,41,Sakarya
S09,41.02774811,30.67053413,0.5675,2013,57,Sakarya
S09,41.02774811,30.67053413,0.587,2013,73,Sakarya
S09,41.02774811,30.67053413,0.782,2013,89,Sakarya
S09,41.02774811,30.67053413,0.8326,2013,105,Sakarya
S09,41.02774811,30.67053413,0.8519,2013,121,Sakarya
S09,41.02774811,30.67053413,0.8167,2013,137,Sakarya
S09,41.02774811,30.67053413,0.7729,2013,153,Sakarya
S09,41.02774811,30.67053413,0.8028,2013,169,Sakarya
S09,41.02774811,30.67053413,0.8173,2013,185,Sakarya
S09,41.02774811,30.67053413,0.8061,2013,201,Sakarya
S09,41.02774811,30.67053413,0.8164,2013,217,Sakarya
S09,41.02774811,30.67053413,0.7863,2013,233,Sakarya
S09,41.02774811,30.67053413,0.7671,2013,249,Sakarya
S09,41.02774811,30.67053413,0.7675,2013,265,Sakarya
S09,41.02774811,30.67053413,0.7416,2013,281,Sakarya
S09,41.02774811,30.67053413,0.7284,2013,297,Sakarya
S09,41.02774811,30.67053413,0.5906,2013,313,Sakarya
S09,41.02774811,30.67053413,0.5685,2013,329,Sakarya
S09,41.02774811,30.67053413,0.5923,2013,345,Sakarya
S09,41.02774811,30.67053413,0.552,2013,361,Sakarya
S09,41.02774811,30.67053413,0.4765,2014,9,Sakarya
S09,41.02774811,30.67053413,0.532,2014,25,Sakarya
S09,41.02774811,30.67053413,0.5464,2014,41,Sakarya
S09,41.02774811,30.67053413,0.6581,2014,57,Sakarya
S09,41.02774811,30.67053413,0.6036,2014,73,Sakarya
S09,41.02774811,30.67053413,0.8388,2014,89,Sakarya
S09,41.02774811,30.67053413,0.8635,2014,105,Sakarya
S09,41.02774811,30.67053413,0.8666,2014,121,Sakarya
S09,41.02774811,30.67053413,0.8538,2014,137,Sakarya
S09,41.02774811,30.67053413,0.8328,2014,153,Sakarya
S09,41.02774811,30.67053413,0.8018,2014,169,Sakarya
S09,41.02774811,30.67053413,0.8431,2014,185,Sakarya
S09,41.02774811,30.67053413,0.8006,2014,201,Sakarya
S09,41.02774811,30.67053413,0.7728,2014,217,Sakarya
S09,41.02774811,30.67053413,0.7628,2014,233,Sakarya
S09,41.02774811,30.67053413,0.7118,2014,249,Sakarya
S09,41.02774811,30.67053413,0.7519,2014,265,Sakarya
S09,41.02774811,30.67053413,0.7376,2014,281,Sakarya
S09,41.02774811,30.67053413,0.7449,2014,297,Sakarya
S09,41.02774811,30.67053413,0.6335,2014,313,Sakarya
S09,41.02774811,30.67053413,0.6754,2014,329,Sakarya
S09,41.02774811,30.67053413,0.6333,2014,345,Sakarya
S09,41.02774811,30.67053413,0.2625,2014,361,Sakarya
S09,41.02774811,30.67053413,0.5945,2015,9,Sakarya
S09,41.02774811,30.67053413,0.6098,2015,25,Sakarya
S09,41.02774811,30.67053413,0.0753,2015,41,Sakarya
S09,41.02774811,30.67053413,0.545,2015,57,Sakarya
S09,41.02774811,30.67053413,0.5863,2015,73,Sakarya
S09,41.02774811,30.67053413,0.7388,2015,89,Sakarya
S09,41.02774811,30.67053413,0.7326,2015,105,Sakarya
S09,41.02774811,30.67053413,0.8212,2015,121,Sakarya
S09,41.02774811,30.67053413,0.8393,2015,137,Sakarya
S09,41.02774811,30.67053413,0.8615,2015,153,Sakarya
S09,41.02774811,30.67053413,0.8801,2015,169,Sakarya
S09,41.02774811,30.67053413,0.8783,2015,185,Sakarya
S09,41.02774811,30.67053413,0.8639,2015,201,Sakarya
S09,41.02774811,30.67053413,0.8387,2015,217,Sakarya
S09,41.02774811,30.67053413,0.8258,2015,233,Sakarya
S09,41.02774811,30.67053413,0.7767,2015,249,Sakarya
S09,41.02774811,30.67053413,0.821,2015,265,Sakarya
S09,41.02774811,30.67053413,0.7945,2015,281,Sakarya
S09,41.02774811,30.67053413,0.7676,2015,297,Sakarya
S09,41.02774811,30.67053413,0.6317,2015,313,Sakarya
S09,41.02774811,30.67053413,0.6038,2015,329,Sakarya
S09,41.02774811,30.67053413,0.5857,2015,345,Sakarya
S09,41.02774811,30.67053413,0.5543,2015,361,Sakarya
S09,41.02774811,30.67053413,0.6003,2016,9,Sakarya
S09,41.02774811,30.67053413,0.5565,2016,25,Sakarya
S09,41.02774811,30.67053413,0.5665,2016,41,Sakarya
S09,41.02774811,30.67053413,0.615,2016,57,Sakarya
S09,41.02774811,30.67053413,0.6416,2016,73,Sakarya
S09,41.02774811,30.67053413,0.7111,2016,89,Sakarya
S09,41.02774811,30.67053413,0.8873,2016,105,Sakarya
S09,41.02774811,30.67053413,0.8959,2016,121,Sakarya
S09,41.02774811,30.67053413,0.7831,2016,137,Sakarya
S09,41.02774811,30.67053413,0.8328,2016,153,Sakarya
S09,41.02774811,30.67053413,0.8406,2016,169,Sakarya
S09,41.02774811,30.67053413,0.8455,2016,185,Sakarya
S09,41.02774811,30.67053413,0.8357,2016,201,Sakarya
S09,41.02774811,30.67053413,0.7951,2016,217,Sakarya
S09,41.02774811,30.67053413,0.7552,2016,233,Sakarya
S09,41.02774811,30.67053413,0.6879,2016,249,Sakarya
S09,41.02774811,30.67053413,0.7229,2016,265,Sakarya
S09,41.02774811,30.67053413,0.6748,2016,281,Sakarya
S09,41.02774811,30.67053413,0.6525,2016,297,Sakarya
S09,41.02774811,30.67053413,0.6408,2016,313,Sakarya
S09,41.02774811,30.67053413,0.5888,2016,329,Sakarya
S09,41.02774811,30.67053413,0.5946,2016,345,Sakarya
S09,41.02774811,30.67053413,0.1982,2016,361,Sakarya
S09,41.02774811,30.67053413,0.5846,2017,9,Sakarya
S09,41.02774811,30.67053413,0.5396,2017,25,Sakarya
S09,41.02774811,30.67053413,0.5778,2017,41,Sakarya
S09,41.02774811,30.67053413,0.5425,2017,57,Sakarya
S09,41.02774811,30.67053413,0.5661,2017,73,Sakarya
S09,41.02774811,30.67053413,0.657,2017,89,Sakarya
S09,41.02774811,30.67053413,0.8491,2017,105,Sakarya
S09,41.02774811,30.67053413,0.8495,2017,121,Sakarya
S09,41.02774811,30.67053413,0.8505,2017,137,Sakarya
S09,41.02774811,30.67053413,0.8729,2017,153,Sakarya
S09,41.02774811,30.67053413,0.8853,2017,169,Sakarya
S09,41.02774811,30.67053413,0.8492,2017,185,Sakarya
S09,41.02774811,30.67053413,0.856,2017,201,Sakarya
S09,41.02774811,30.67053413,0.8106,2017,217,Sakarya
S09,41.02774811,30.67053413,0.85,2017,233,Sakarya
S09,41.02774811,30.67053413,0.7639,2017,249,Sakarya
S09,41.02774811,30.67053413,0.755,2017,265,Sakarya
S09,41.02774811,30.67053413,0.7646,2017,281,Sakarya
S09,41.02774811,30.67053413,0.7079,2017,297,Sakarya
S09,41.02774811,30.67053413,0.5949,2017,313,Sakarya
S09,41.02774811,30.67053413,0.5885,2017,329,Sakarya
S09,41.02774811,30.67053413,0.5783,2017,345,Sakarya
S09,41.02774811,30.67053413,0.5899,2017,361,Sakarya
S09,41.02774811,30.67053413,0.5807,2018,9,Sakarya
S09,41.02774811,30.67053413,0.5747,2018,25,Sakarya
S09,41.02774811,30.67053413,0.5772,2018,41,Sakarya
S09,41.02774811,30.67053413,0.554,2018,57,Sakarya
S09,41.02774811,30.67053413,0.5655,2018,73,Sakarya
S09,41.02774811,30.67053413,0.7786,2018,89,Sakarya
S09,41.02774811,30.67053413,0.8332,2018,105,Sakarya
S09,41.02774811,30.67053413,0.8528,2018,121,Sakarya
S09,41.02774811,30.67053413,0.8323,2018,137,Sakarya
S09,41.02774811,30.67053413,0.8611,2018,153,Sakarya
S09,41.02774811,30.67053413,0.8553,2018,169,Sakarya
S09,41.02774811,30.67053413,0.83,2018,185,Sakarya
S09,41.02774811,30.67053413,0.8534,2018,201,Sakarya
S09,41.02774811,30.67053413,0.719,2018,217,Sakarya
S09,41.02774811,30.67053413,0.7985,2018,233,Sakarya
S09,41.02774811,30.67053413,0.7695,2018,249,Sakarya
S09,41.02774811,30.67053413,0.7539,2018,265,Sakarya
S09,41.02774811,30.67053413,0.492,2018,281,Sakarya
S09,41.02774811,30.67053413,0.7175,2018,297,Sakarya
S09,41.02774811,30.67053413,0.6315,2018,313,Sakarya
S09,41.02774811,30.67053413,0.5702,2018,329,Sakarya
S09,41.02774811,30.67053413,0.6369,2018,345,Sakarya
S09,41.02774811,30.67053413,0.6059,2018,361,Sakarya
S09,41.02774811,30.67053413,0.6103,2019,9,Sakarya
S09,41.02774811,30.67053413,0.6342,2019,25,Sakarya
S09,41.02774811,30.67053413,0.5582,2019,41,Sakarya
S09,41.02774811,30.67053413,0.5779,2019,57,Sakarya
S09,41.02774811,30.67053413,0.6421,2019,73,Sakarya
S09,41.02774811,30.67053413,0.6338,2019,89,Sakarya
S09,41.02774811,30.67053413,0.803,2019,105,Sakarya
S09,41.02774811,30.67053413,0.8889,2019,121,Sakarya
S09,41.02774811,30.67053413,0.8417,2019,137,Sakarya
S09,41.02774811,30.67053413,0.8387,2019,153,Sakarya
S09,41.02774811,30.67053413,0.8618,2019,169,Sakarya
S09,41.02774811,30.67053413,0.8393,2019,185,Sakarya
S09,41.02774811,30.67053413,0.8339,2019,201,Sakarya
S09,41.02774811,30.67053413,0.8062,2019,217,Sakarya
S09,41.02774811,30.67053413,0.7806,2019,233,Sakarya
S09,41.02774811,30.67053413,0.7452,2019,249,Sakarya
S09,41.02774811,30.67053413,0.7706,2019,265,Sakarya
S09,41.02774811,30.67053413,0.7522,2019,281,Sakarya
S09,41.02774811,30.67053413,0.6505,2019,297,Sakarya
S09,41.02774811,30.67053413,0.6752,2019,313,Sakarya
S09,41.02774811,30.67053413,0.6166,2019,329,Sakarya
S09,41.02774811,30.67053413,0.5757,2019,345,Sakarya
S09,41.02774811,30.67053413,0.5894,2019,361,Sakarya
S09,41.02774811,30.67053413,0.5894,2020,9,Sakarya
S09,41.02774811,30.67053413,0.5735,2020,25,Sakarya
S09,41.02774811,30.67053413,0.5831,2020,41,Sakarya
S09,41.02774811,30.67053413,0.5377,2020,57,Sakarya
S09,41.02774811,30.67053413,0.6001,2020,73,Sakarya
S09,41.02774811,30.67053413,0.6351,2020,89,Sakarya
S09,41.02774811,30.67053413,0.7527,2020,105,Sakarya
S09,41.02774811,30.67053413,0.7996,2020,121,Sakarya
S09,41.02774811,30.67053413,0.7563,2020,137,Sakarya
S09,41.02774811,30.67053413,0.8246,2020,153,Sakarya
S09,41.02774811,30.67053413,0.8803,2020,169,Sakarya
S09,41.02774811,30.67053413,0.838,2020,185,Sakarya
S09,41.02774811,30.67053413,0.8272,2020,201,Sakarya
S09,41.02774811,30.67053413,0.8192,2020,217,Sakarya
S09,41.02774811,30.67053413,0.7628,2020,233,Sakarya
S09,41.02774811,30.67053413,0.781,2020,249,Sakarya
S09,41.02774811,30.67053413,0.7247,2020,265,Sakarya
S09,41.02774811,30.67053413,0.7642,2020,281,Sakarya
S09,41.02774811,30.67053413,0.7405,2020,297,Sakarya
S09,41.02774811,30.67053413,0.6465,2020,313,Sakarya
S09,41.02774811,30.67053413,0.6404,2020,329,Sakarya
S09,41.02774811,30.67053413,0.5015,2020,345,Sakarya
S09,41.02774811,30.67053413,0.566,2020,361,Sakarya
S09,41.02774811,30.67053413,0.3991,2021,9,Sakarya
S09,41.02774811,30.67053413,0.5538,2021,25,Sakarya
S09,41.02774811,30.67053413,0.0093,2021,41,Sakarya
S09,41.02774811,30.67053413,0.5428,2021,57,Sakarya
S09,41.02774811,30.67053413,0.5879,2021,73,Sakarya
S09,41.02774811,30.67053413,0.6545,2021,89,Sakarya
S09,41.02774811,30.67053413,0.7054,2021,105,Sakarya
S09,41.02774811,30.67053413,0.8705,2021,121,Sakarya
S09,41.02774811,30.67053413,0.8951,2021,137,Sakarya
S09,41.02774811,30.67053413,0.8801,2021,153,Sakarya
S09,41.02774811,30.67053413,0.8444,2021,169,Sakarya
S09,41.02774811,30.67053413,0.8485,2021,185,Sakarya
S09,41.02774811,30.67053413,0.8143,2021,201,Sakarya
S09,41.02774811,30.67053413,0.8304,2021,217,Sakarya
S09,41.02774811,30.67053413,0.8249,2021,233,Sakarya
S09,41.02774811,30.67053413,0.8199,2021,249,Sakarya
S09,41.02774811,30.67053413,0.735,2021,265,Sakarya
S09,41.02774811,30.67053413,0.7388,2021,281,Sakarya
S09,41.02774811,30.67053413,0.6962,2021,297,Sakarya
S09,41.02774811,30.67053413,0.6082,2021,313,Sakarya
S09,41.02774811,30.67053413,0.5886,2021,329,Sakarya
S09,41.02774811,30.67053413,0.5329,2021,345,Sakarya
S09,41.02774811,30.67053413,0.5143,2021,361,Sakarya
S09,41.02774811,30.67053413,0.5888,2022,9,Sakarya
S09,41.02774811,30.67053413,0.5918,2022,25,Sakarya
S09,41.02774811,30.67053413,0.6158,2022,41,Sakarya
S09,41.02774811,30.67053413,0.5536,2022,57,Sakarya
S09,41.02774811,30.67053413,0.5638,2022,73,Sakarya
S09,41.02774811,30.67053413,0.4958,2022,89,Sakarya
S09,41.02774811,30.67053413,0.7571,2022,105,Sakarya
S09,41.02774811,30.67053413,0.8544,2022,121,Sakarya
S09,41.02774811,30.67053413,0.7923,2022,137,Sakarya
S09,41.02774811,30.67053413,0.8358,2022,153,Sakarya
S09,41.02774811,30.67053413,0.8816,2022,169,Sakarya
S09,41.02774811,30.67053413,0.8746,2022,185,Sakarya
S09,41.02774811,30.67053413,0.8256,2022,201,Sakarya
S09,41.02774811,30.67053413,0.736,2022,217,Sakarya
S09,41.02774811,30.67053413,0.7883,2022,233,Sakarya
